Date,Region,District,Crop,Seed_Price_Per_Kg,Fertilizer_Price_Per_Kg,Herbicide_Price_Per_Litre,Pesticide_Price_Per_Litre,Labor_Cost_Per_Day,Rainfall_Index,Soil_Fertility_Index
2018-03-01,Western,Hoima,Sunflower,2941,2256,10346,15236,5092,104,0.78
2018-03-01,Western,Kabale,Maize,3047,1739,10536,12108,6400,164,0.69
2018-03-01,Western,Kasese,Sorghum,2819,1797,12224,13021,4917,131,0.74
2018-03-01,Western,Fort Portal,Sorghum,3106,2191,14701,15084,5236,171,0.79
2018-03-01,Western,Kasese,Sweet Potatoes,2978,2596,12401,14752,5806,179,0.85
2018-03-01,Western,Hoima,Sweet Potatoes,2916,2082,9523,13178,5435,78,0.69
2018-03-01,Western,Fort Portal,Sweet Potatoes,3484,2771,12931,12801,4500,116,0.71
2018-03-01,Western,Fort Portal,Cotton,2658,2939,12129,15548,4723,137,0.78
2018-03-01,Western,Kabale,Sorghum,3454,1963,11801,12592,5697,131,0.85
2018-03-01,Western,Kasese,Cotton,2594,2372,11317,14876,4884,65,0.86
2018-03-01,Western,Kasese,Soybeans,2622,2525,9771,14761,5899,123,0.74
2018-03-01,Western,Fort Portal,Soybeans,3430,2551,10415,13727,5021,110,0.61
2018-03-01,Western,Kabale,Soybeans,2941,2978,12799,14341,4802,126,0.82
2018-03-01,Western,Kasese,Sunflower,3062,2561,12741,14778,4196,104,0.83
2018-03-01,Western,Kabale,Sunflower,3218,2301,10372,13795,5253,119,0.76
2018-03-01,Northern,Lira,Maize,2991,2143,7364,8902,6431,92,0.65
2018-03-01,Western,Hoima,Cotton,2364,2625,8569,14042,4566,145,0.78
2018-03-01,Western,Mbarara,Groundnuts,3512,2265,12006,14246,5347,120,0.77
2018-03-01,Western,Hoima,Groundnuts,3265,2645,9229,14180,4539,123,0.89
2018-03-01,Western,Kabale,Groundnuts,2773,2445,11139,12579,4995,130,0.8
2018-03-01,Western,Mbarara,Beans,3784,1979,9684,9385,6296,100,0.71
2018-03-01,Western,Hoima,Beans,3923,1963,7706,8237,4615,153,0.68
2018-03-01,Western,Fort Portal,Beans,4567,2124,8041,9005,5450,99,0.68
2018-03-01,Western,Hoima,Coffee,5295,2847,14941,15964,7347,142,0.84
2018-03-01,Western,Fort Portal,Coffee,5342,2964,13290,15808,6327,134,0.77
2018-03-01,Western,Kabale,Coffee,4263,3132,13986,16486,7439,140,0.87
2018-03-01,Western,Kabale,Rice,3404,2262,12615,12725,6476,110,0.76
2018-03-01,Western,Kasese,Rice,3023,2704,12569,12481,4473,124,0.74
2018-03-01,Western,Fort Portal,Rice,3243,2566,10546,13617,5447,175,0.69
2018-03-01,Western,Mbarara,Cassava,3441,2119,10831,14490,5149,164,0.78
2018-03-01,Western,Kabale,Cassava,3018,2002,12047,13430,5096,127,0.8
2018-03-01,Western,Fort Portal,Cassava,3422,2532,10798,15216,4711,150,0.76
2018-03-01,Western,Hoima,Matooke,3523,2360,10115,13649,4892,144,0.72
2018-03-01,Western,Mbarara,Matooke,2953,2489,13526,11327,4999,149,0.75
2018-03-01,Western,Fort Portal,Matooke,3148,1768,12287,13380,4939,91,0.79
2018-03-01,Western,Fort Portal,Maize,3066,2857,8036,13691,6168,124,0.83
2018-03-01,Northern,Gulu,Maize,3227,2100,8625,10224,5408,79,0.59
2018-03-01,Central,Wakiso,Sunflower,3414,3244,12370,20919,6748,119,0.89
2018-03-01,Eastern,Soroti,Sunflower,2766,2491,11698,14444,5375,133,0.7
2018-03-01,Central,Mukono,Groundnuts,4359,2805,14625,18032,6887,105,0.75
2018-03-01,Central,Wakiso,Groundnuts,4244,2808,14177,15596,8534,91,0.89
2018-03-01,Central,Mukono,Sorghum,4602,3412,13862,18614,6475,165,0.83
2018-03-01,Central,Wakiso,Sorghum,3179,2786,14424,18492,6121,165,0.74
2018-03-01,Central,Masaka,Sorghum,4237,2946,15961,18859,5974,129,0.83
2018-03-01,Central,Wakiso,Sweet Potatoes,3715,3324,14337,18647,5851,80,0.77
2018-03-01,Central,Luweero,Groundnuts,4350,3615,13177,15733,7852,104,0.98
2018-03-01,Central,Masaka,Sweet Potatoes,3805,3712,16742,20225,6567,85,0.87
2018-03-01,Central,Masaka,Cotton,3662,2910,15221,14004,6265,137,0.83
2018-03-01,Central,Kampala,Cotton,3922,2965,13471,18910,6558,147,0.82
2018-03-01,Central,Luweero,Cotton,3222,3253,13321,18405,7034,119,0.74
2018-03-01,Central,Wakiso,Soybeans,3607,3302,12020,18303,6816,98,0.92
2018-03-01,Central,Luweero,Soybeans,3625,3028,13789,18414,6853,157,0.72
2018-03-01,Central,Mukono,Soybeans,4391,3002,14140,17793,7668,133,0.68
2018-03-01,Central,Kampala,Sweet Potatoes,3711,2996,15118,16773,7439,124,0.86
2018-03-01,Central,Luweero,Sunflower,3754,3198,15667,16994,6505,115,0.86
2018-03-01,Central,Kampala,Matooke,3610,3045,13532,17745,6768,138,0.91
2018-03-01,Central,Wakiso,Matooke,4292,3117,14287,16418,6293,96,0.8
2018-03-01,Central,Masaka,Maize,4597,2899,12068,15115,7916,123,0.86
2018-03-01,Central,Wakiso,Maize,4087,3381,11691,13272,8732,130,0.74
2018-03-01,Central,Mukono,Beans,5065,3259,10390,11643,6908,127,0.79
2018-03-01,Central,Masaka,Beans,4693,2636,8485,9708,7805,128,0.7
2018-03-01,Central,Kampala,Beans,4511,2520,9268,13526,7699,93,0.89
2018-03-01,Central,Mukono,Coffee,5797,3645,19080,23148,10375,115,0.93
2018-03-01,Central,Masaka,Matooke,3314,2737,15311,18895,5819,180,0.77
2018-03-01,Central,Wakiso,Coffee,6222,4485,18296,23530,9433,121,0.75
2018-03-01,Central,Mukono,Rice,4623,2717,13844,18195,6082,107,0.73
2018-03-01,Central,Luweero,Rice,4425,3626,14754,19767,7798,161,0.92
2018-03-01,Central,Kampala,Rice,4251,3529,12470,16966,6229,85,0.86
2018-03-01,Central,Wakiso,Cassava,3178,3678,13490,18246,6750,130,0.78
2018-03-01,Central,Luweero,Cassava,4705,3141,15390,19431,6888,112,0.67
2018-03-01,Central,Kampala,Cassava,3655,3571,14821,17884,8289,110,0.82
2018-03-01,Central,Masaka,Coffee,6552,3807,20945,19345,9639,83,0.8
2018-03-01,Central,Mukono,Sunflower,4327,2845,13949,18574,7469,176,0.75
2018-03-01,Central,Mukono,Maize,4207,3455,10430,13587,7109,117,0.82
2018-03-01,Eastern,Iganga,Maize,3360,2521,8051,12644,4907,140,0.8
2018-03-01,Eastern,Iganga,Groundnuts,3252,2652,9465,15534,6162,158,0.66
2018-03-01,Eastern,Jinja,Sorghum,3435,3087,11863,11311,4821,82,0.75
2018-03-01,Eastern,Iganga,Sorghum,3562,2799,12693,14025,5235,126,0.71
2018-03-01,Eastern,Mbale,Sorghum,2960,2340,12736,14988,4911,129,0.74
2018-03-01,Eastern,Soroti,Sweet Potatoes,3432,2557,9127,13132,5889,110,0.71
2018-03-01,Eastern,Jinja,Sweet Potatoes,2876,2367,12421,16897,5570,126,0.74
2018-03-01,Eastern,Jinja,Groundnuts,3058,2676,12034,17394,5731,125,0.66
2018-03-01,Eastern,Mbale,Sweet Potatoes,2414,2321,13181,15725,5496,119,0.75
2018-03-01,Eastern,Iganga,Cotton,3059,2402,10449,16230,6281,114,0.74
2018-03-01,Eastern,Jinja,Cotton,3215,2441,12635,12585,5080,125,0.52
2018-03-01,Eastern,Jinja,Soybeans,3056,2463,11479,16200,5799,122,0.66
2018-03-01,Eastern,Mbale,Soybeans,2996,2592,10675,14763,5756,65,0.73
2018-03-01,Eastern,Tororo,Soybeans,3076,2645,9687,16631,5368,115,0.6
2018-03-01,Eastern,Jinja,Sunflower,2900,2313,12871,14051,5709,90,0.73
2018-03-01,Eastern,Tororo,Cotton,3457,2172,12814,15790,5642,119,0.71
2018-03-01,Eastern,Soroti,Groundnuts,2848,2597,11386,15783,4877,135,0.59
2018-03-01,Eastern,Iganga,Sunflower,3471,2172,13212,15991,5776,90,0.74
2018-03-01,Eastern,Jinja,Matooke,3637,2038,11716,14129,5542,98,0.56
2018-03-01,Eastern,Tororo,Matooke,3261,2630,11693,13172,5452,117,0.68
2018-03-01,Eastern,Tororo,Maize,3615,2199,9748,10043,6856,125,0.81
2018-03-01,Eastern,Mbale,Beans,3721,2320,9188,8925,5393,128,0.7
2018-03-01,Eastern,Soroti,Beans,4341,2052,9338,8323,6154,86,0.68
2018-03-01,Eastern,Iganga,Beans,4305,2298,7956,11117,6004,116,0.72
2018-03-01,Eastern,Tororo,Coffee,5270,3179,14101,14360,6747,104,0.74
2018-03-01,Eastern,Jinja,Coffee,5590,2409,15528,15568,7935,112,0.55
2018-03-01,Eastern,Jinja,Maize,3732,2416,8161,11792,6067,117,0.81
2018-03-01,Eastern,Tororo,Rice,3195,2636,12111,14356,5368,92,0.75
2018-03-01,Eastern,Mbale,Rice,3980,2323,12589,14481,5030,105,0.64
2018-03-01,Eastern,Soroti,Rice,2744,3034,12264,13050,5513,148,0.66
2018-03-01,Eastern,Iganga,Cassava,2961,2742,13372,16380,5605,114,0.77
2018-03-01,Eastern,Tororo,Cassava,3256,2509,12415,13915,5853,65,0.76
2018-03-01,Eastern,Mbale,Cassava,3127,2613,12135,15775,5254,131,0.59
2018-03-01,Eastern,Mbale,Coffee,5652,2414,14776,16346,6437,101,0.73
2018-03-01,Eastern,Iganga,Matooke,3830,2493,12574,11261,5344,119,0.64
2018-04-01,Northern,Arua,Sorghum,3016,2377,9866,14864,4031,129,0.66
2018-04-01,Northern,Nebbi,Sorghum,3016,2269,9474,10666,3817,109,0.62
2018-04-01,Northern,Kitgum,Sorghum,3369,2180,11644,12696,5227,144,0.57
2018-04-01,Northern,Lira,Sweet Potatoes,3022,1993,10334,14542,4790,116,0.7
2018-04-01,Northern,Kitgum,Sweet Potatoes,2729,2024,9107,16932,4736,122,0.61
2018-04-01,Northern,Gulu,Sweet Potatoes,2380,2446,10621,10679,4559,134,0.62
2018-04-01,Northern,Lira,Cotton,2992,2332,11222,13588,5425,188,0.62
2018-04-01,Northern,Kitgum,Cotton,2631,2106,9281,12132,5435,130,0.64
2018-04-01,Northern,Nebbi,Soybeans,2910,2153,10908,11828,4602,112,0.63
2018-04-01,Northern,Gulu,Soybeans,3191,2058,12912,10310,5579,135,0.62
2018-04-01,Northern,Kitgum,Soybeans,3017,2266,10711,10991,4687,112,0.59
2018-04-01,Northern,Kitgum,Sunflower,2731,2191,10369,12544,4864,141,0.61
2018-04-01,Northern,Arua,Groundnuts,2795,2186,9829,11302,5034,162,0.65
2018-04-01,Northern,Arua,Cotton,2755,2211,11288,15413,5508,133,0.63
2018-04-01,Northern,Gulu,Groundnuts,2655,2415,10240,13232,4499,152,0.67
2018-04-01,Northern,Lira,Rice,2587,2205,11150,12001,5155,68,0.69
2018-04-01,Northern,Lira,Matooke,3155,2163,9148,12304,4622,153,0.59
2018-04-01,Northern,Gulu,Maize,3144,2002,8533,10459,6082,145,0.52
2018-04-01,Northern,Lira,Beans,4498,1825,7465,8167,5236,129,0.53
2018-04-01,Northern,Kitgum,Beans,3318,2188,7466,7824,5387,117,0.54
2018-04-01,Northern,Arua,Beans,3561,1981,7903,8583,5606,122,0.69
2018-04-01,Northern,Kitgum,Coffee,4469,2841,13872,15380,6289,128,0.58
2018-04-01,Northern,Arua,Coffee,4720,2334,10941,14678,4794,128,0.52
2018-04-01,Northern,Lira,Coffee,4623,3150,13967,16796,6241,120,0.55
2018-04-01,Northern,Nebbi,Rice,3058,1976,11171,14498,4909,138,0.71
2018-04-01,Northern,Kitgum,Rice,2820,2276,9996,13731,4442,100,0.64
2018-04-01,Northern,Arua,Sunflower,2918,2307,10483,13255,4817,119,0.67
2018-04-01,Northern,Lira,Cassava,2673,2087,11383,14646,4335,146,0.54
2018-04-01,Northern,Nebbi,Cassava,2678,2032,11501,10769,3716,120,0.66
2018-04-01,Northern,Gulu,Cassava,2614,1945,12672,13308,4981,88,0.66
2018-04-01,Northern,Kitgum,Matooke,2353,2293,10648,11851,4465,155,0.56
2018-04-01,Northern,Nebbi,Matooke,2803,2611,12131,13509,4285,116,0.62
2018-04-01,Northern,Lira,Groundnuts,3317,2336,10198,12523,4846,111,0.61
2018-04-01,Northern,Gulu,Sunflower,2918,2370,12522,12926,5283,145,0.56
2018-04-01,Western,Hoima,Coffee,5933,2984,12973,19822,6037,161,0.72
2018-04-01,Western,Hoima,Maize,3749,1949,8958,10463,6390,221,0.76
2018-04-01,Western,Kasese,Sorghum,3089,2370,11725,15679,4120,151,0.83
2018-04-01,Western,Hoima,Sorghum,2777,2593,12051,13322,4743,143,0.81
2018-04-01,Western,Hoima,Sweet Potatoes,2811,2771,11363,14411,4326,126,0.65
2018-04-01,Western,Mbarara,Sweet Potatoes,2989,2577,10080,13747,6168,238,0.76
2018-04-01,Western,Fort Portal,Sweet Potatoes,3199,2474,9252,14404,5576,204,0.81
2018-04-01,Western,Mbarara,Cotton,2719,2282,12761,14719,5212,185,0.75
2018-04-01,Western,Mbarara,Sorghum,2697,2245,9326,13272,4486,218,0.67
2018-04-01,Western,Kabale,Cotton,2917,2571,12116,14534,3796,233,0.65
2018-04-01,Western,Hoima,Soybeans,3320,2208,11026,13651,5975,205,0.6
2018-04-01,Western,Kabale,Soybeans,2971,2576,7884,11729,3877,154,0.56
2018-04-01,Western,Kasese,Soybeans,2930,2669,11731,13945,4099,136,0.63
2018-04-01,Western,Fort Portal,Sunflower,3263,2358,11157,13139,4992,238,0.67
2018-04-01,Western,Mbarara,Sunflower,3209,2472,13718,13884,5737,204,0.94
2018-04-01,Northern,Lira,Maize,3281,1943,8812,10882,5400,124,0.49
2018-04-01,Western,Hoima,Cotton,3097,2378,13024,12793,5207,197,0.69
2018-04-01,Western,Kabale,Groundnuts,2921,2664,10713,12931,5166,149,0.74
2018-04-01,Western,Hoima,Groundnuts,2954,2259,11739,11099,6088,214,0.84
2018-04-01,Western,Fort Portal,Groundnuts,3133,2592,12165,14993,5551,215,0.79
2018-04-01,Western,Kabale,Maize,3136,2524,7043,9840,5491,244,0.77
2018-04-01,Western,Kasese,Beans,3239,1506,8622,7336,4954,193,0.72
2018-04-01,Western,Mbarara,Beans,3860,2203,9670,9303,6570,191,0.8
2018-04-01,Western,Hoima,Beans,3778,2470,7519,8690,5082,124,0.76
2018-04-01,Western,Mbarara,Coffee,4585,2499,15286,16666,8324,179,0.8
2018-04-01,Western,Fort Portal,Coffee,4422,2939,11071,18521,6588,152,0.78
2018-04-01,Western,Kabale,Rice,2940,2618,10435,15074,4466,166,0.75
2018-04-01,Western,Fort Portal,Rice,2728,2422,10511,15814,4890,173,0.68
2018-04-01,Western,Hoima,Rice,3271,2407,11477,14396,5093,150,0.84
2018-04-01,Western,Kabale,Cassava,2133,2462,11677,12458,6765,236,0.72
2018-04-01,Western,Mbarara,Cassava,2972,2508,9897,14305,5857,164,0.76
2018-04-01,Western,Hoima,Cassava,3258,2278,11229,12033,4203,223,0.93
2018-04-01,Western,Kasese,Matooke,3110,2397,10618,13914,5575,135,0.7
2018-04-01,Western,Kabale,Matooke,3131,2232,11643,13995,6039,173,0.79
2018-04-01,Western,Kabale,Sunflower,3444,2512,10176,12536,4800,147,0.74
2018-04-01,Western,Mbarara,Maize,3854,2075,7206,13189,5795,161,0.69
2018-04-01,Western,Hoima,Matooke,2896,2806,11152,14591,5161,201,0.6
2018-04-01,Northern,Nebbi,Maize,3371,1868,8636,9527,5899,125,0.58
2018-04-01,Eastern,Jinja,Sunflower,3249,2566,12474,18324,5457,211,0.79
2018-04-01,Central,Masaka,Groundnuts,3976,2769,13954,21034,6497,206,0.7
2018-04-01,Central,Luweero,Groundnuts,4071,3678,14194,20129,5860,214,0.77
2018-04-01,Central,Luweero,Sorghum,3565,3095,17464,15033,7439,207,0.94
2018-04-01,Central,Wakiso,Sorghum,3624,2974,14651,17855,6981,136,0.82
2018-04-01,Central,Masaka,Sorghum,4215,3101,15282,19709,5923,136,0.72
2018-04-01,Central,Mukono,Sweet Potatoes,3494,2939,13192,21043,7038,111,0.76
2018-04-01,Central,Mukono,Groundnuts,3993,3031,13674,19687,7812,139,0.81
2018-04-01,Central,Masaka,Sweet Potatoes,4295,3327,12020,14886,6960,157,0.86
2018-04-01,Central,Kampala,Cotton,4067,2848,12895,15941,6622,148,0.93
2018-04-01,Central,Luweero,Cotton,3804,2705,12843,18918,6653,213,0.75
2018-04-01,Central,Masaka,Cotton,4160,3290,13930,16424,6759,167,0.91
2018-04-01,Central,Kampala,Soybeans,4003,2506,15739,19619,6854,105,0.79
2018-04-01,Central,Mukono,Soybeans,3501,3065,15396,15243,5685,124,0.85
2018-04-01,Central,Luweero,Soybeans,4249,3274,14498,15600,6631,186,0.86
2018-04-01,Central,Wakiso,Sweet Potatoes,3658,2784,13485,17956,6388,168,0.77
2018-04-01,Central,Masaka,Matooke,3982,3097,16030,18778,6293,160,0.79
2018-04-01,Central,Mukono,Matooke,3796,2730,14707,16294,6037,187,0.7
2018-04-01,Central,Kampala,Cassava,3715,2702,12041,17498,7180,212,0.73
2018-04-01,Eastern,Mbale,Sunflower,2906,2916,11653,14295,5677,185,0.6
2018-04-01,Central,Kampala,Maize,3552,2933,11615,13424,8146,196,0.75
2018-04-01,Central,Mukono,Maize,4201,3282,10885,13246,7311,178,0.74
2018-04-01,Central,Masaka,Maize,4524,2926,9723,15868,8387,202,0.65
2018-04-01,Central,Luweero,Beans,4881,2810,12054,12663,6734,119,0.84
2018-04-01,Central,Wakiso,Beans,4570,2650,11587,14690,6633,203,0.99
2018-04-01,Central,Kampala,Beans,5488,2897,10306,12144,7170,153,0.81
2018-04-01,Central,Wakiso,Coffee,7636,4193,19420,19328,8299,186,0.67
2018-04-01,Central,Luweero,Coffee,6311,3127,19450,18688,7326,223,0.8
2018-04-01,Central,Masaka,Coffee,6733,3272,18139,19645,8616,178,0.78
2018-04-01,Central,Mukono,Rice,3146,3169,14630,13752,7708,171,0.77
2018-04-01,Central,Wakiso,Rice,4380,3217,14895,19750,7028,130,0.86
2018-04-01,Central,Masaka,Rice,3248,2963,14717,18496,6073,204,0.66
2018-04-01,Central,Luweero,Cassava,3187,3093,13785,19390,6844,166,0.86
2018-04-01,Central,Mukono,Cassava,4040,2959,12054,18093,7511,170,0.79
2018-04-01,Central,Mukono,Sunflower,3927,3676,15430,19381,5601,158,0.69
2018-04-01,Central,Masaka,Sunflower,4143,3546,13063,16869,6917,138,0.71
2018-04-01,Central,Kampala,Matooke,4539,3671,17251,15696,7199,153,0.9
2018-04-01,Eastern,Iganga,Maize,3688,2549,9810,10678,6176,102,0.7
2018-04-01,Eastern,Tororo,Groundnuts,3578,2412,9916,16973,5784,179,0.74
2018-04-01,Eastern,Iganga,Groundnuts,3500,2646,11834,13553,5438,157,0.63
2018-04-01,Eastern,Jinja,Sorghum,3135,2484,11055,14869,6045,174,0.75
2018-04-01,Eastern,Iganga,Sorghum,3128,2553,12290,13297,6009,145,0.7
2018-04-01,Eastern,Soroti,Sorghum,3279,2838,9458,14995,5402,212,0.73
2018-04-01,Eastern,Tororo,Sweet Potatoes,2851,2756,10764,16009,4746,170,0.72
2018-04-01,Eastern,Mbale,Sweet Potatoes,3028,2086,11378,14969,4587,197,0.73
2018-04-01,Eastern,Soroti,Sweet Potatoes,2729,2406,11402,15781,4287,150,0.73
2018-04-01,Eastern,Tororo,Cotton,3133,2605,14886,14979,4721,178,0.68
2018-04-01,Eastern,Iganga,Cotton,2662,2623,11689,14167,5221,103,0.75
2018-04-01,Eastern,Jinja,Cotton,3189,2283,10403,14708,5030,181,0.63
2018-04-01,Eastern,Iganga,Soybeans,2877,2329,10780,14207,5838,174,0.68
2018-04-01,Eastern,Tororo,Soybeans,2475,2543,11201,16115,5937,190,0.72
2018-04-01,Eastern,Jinja,Soybeans,3521,2468,10059,16977,5254,152,0.7
2018-04-01,Central,Luweero,Sunflower,4783,2958,13789,20116,6730,146,0.86
2018-04-01,Eastern,Soroti,Groundnuts,3121,2763,9987,14204,5211,127,0.71
2018-04-01,Eastern,Jinja,Matooke,2854,2743,12446,16168,4292,128,0.69
2018-04-01,Eastern,Tororo,Sunflower,3384,2974,13822,14798,5660,211,0.6
2018-04-01,Eastern,Jinja,Beans,3837,2219,7738,8270,5084,175,0.73
2018-04-01,Eastern,Tororo,Maize,3615,2349,9923,12657,6945,206,0.8
2018-04-01,Eastern,Soroti,Maize,3327,2461,8645,13727,7248,136,0.7
2018-04-01,Eastern,Iganga,Beans,4295,2295,8998,11242,5093,150,0.71
2018-04-01,Eastern,Mbale,Beans,4163,2288,8378,11201,5834,187,0.75
2018-04-01,Eastern,Soroti,Matooke,2932,2426,11783,12683,5431,161,0.62
2018-04-01,Eastern,Jinja,Coffee,4465,2395,14232,18041,5917,191,0.64
2018-04-01,Eastern,Mbale,Coffee,5365,3038,13917,19932,8742,183,0.73
2018-04-01,Eastern,Tororo,Coffee,4974,2509,14423,18083,8188,200,0.74
2018-04-01,Eastern,Mbale,Rice,2485,2465,14205,13549,5354,213,0.83
2018-04-01,Eastern,Tororo,Rice,3110,2132,12220,14075,4572,193,0.69
2018-04-01,Eastern,Jinja,Rice,2954,2247,13756,14084,5717,183,0.7
2018-04-01,Eastern,Mbale,Cassava,3171,2377,12733,13829,4665,126,0.73
2018-04-01,Eastern,Iganga,Cassava,3011,2430,11114,13147,5833,171,0.74
2018-04-01,Eastern,Tororo,Cassava,2654,2441,11992,14425,4519,97,0.75
2018-04-01,Eastern,Mbale,Matooke,2924,2725,13844,16126,4102,244,0.78
2018-05-01,Northern,Kitgum,Sweet Potatoes,2446,1938,9780,13649,4367,119,0.64
2018-05-01,Northern,Nebbi,Sweet Potatoes,2700,2402,8243,12560,4624,122,0.66
2018-05-01,Northern,Kitgum,Sunflower,2626,2324,9175,12914,3974,148,0.56
2018-05-01,Northern,Kitgum,Sorghum,2534,1931,9253,10729,4012,114,0.61
2018-05-01,Northern,Gulu,Sorghum,2309,2002,8233,12237,3269,145,0.65
2018-05-01,Northern,Lira,Sorghum,2309,1747,9269,10424,3942,121,0.57
2018-05-01,Northern,Gulu,Sweet Potatoes,2271,1879,10845,11486,4867,140,0.6
2018-05-01,Northern,Lira,Sunflower,2783,2078,9157,11510,3623,169,0.69
2018-05-01,Northern,Kitgum,Cotton,2489,1915,9127,9527,4084,141,0.58
2018-05-01,Northern,Arua,Cotton,2703,2108,8886,10665,4355,186,0.66
2018-05-01,Northern,Kitgum,Soybeans,2432,2399,9268,10864,4806,222,0.66
2018-05-01,Northern,Gulu,Soybeans,2443,2135,8029,11629,4536,98,0.65
2018-05-01,Northern,Lira,Soybeans,2464,2109,9286,13079,3747,150,0.51
2018-05-01,Northern,Arua,Sunflower,2404,1867,10711,10043,4225,110,0.56
2018-05-01,Northern,Nebbi,Groundnuts,2529,1727,9280,11836,4921,95,0.57
2018-05-01,Northern,Lira,Cotton,2305,2245,9702,11373,4486,142,0.55
2018-05-01,Northern,Arua,Groundnuts,2227,2011,9699,11256,4204,161,0.68
2018-05-01,Northern,Lira,Rice,2150,1877,9231,11901,3989,116,0.63
2018-05-01,Northern,Lira,Matooke,2675,1927,9551,11192,4830,144,0.59
2018-05-01,Northern,Kitgum,Maize,2862,1755,7571,9638,4970,162,0.61
2018-05-01,Northern,Kitgum,Beans,3153,1868,8118,9056,4821,168,0.81
2018-05-01,Northern,Lira,Beans,3243,1677,6820,8417,4421,180,0.57
2018-05-01,Northern,Arua,Beans,3514,1492,5664,8163,4029,116,0.59
2018-05-01,Northern,Nebbi,Coffee,4208,2240,9716,15309,6355,176,0.55
2018-05-01,Northern,Arua,Coffee,3845,2674,10902,13214,6485,157,0.54
2018-05-01,Northern,Lira,Groundnuts,2508,2235,8803,13046,5414,154,0.51
2018-05-01,Northern,Kitgum,Coffee,4399,2624,12016,14678,5621,174,0.51
2018-05-01,Northern,Gulu,Rice,2803,1852,10215,9743,4400,115,0.65
2018-05-01,Northern,Nebbi,Cassava,2416,2174,9244,9930,3790,166,0.57
2018-05-01,Northern,Lira,Cassava,2479,1833,10804,12118,4506,123,0.56
2018-05-01,Northern,Kitgum,Cassava,2325,2310,10051,14214,4464,124,0.62
2018-05-01,Northern,Gulu,Matooke,2674,1704,8603,14582,4599,130,0.57
2018-05-01,Northern,Arua,Matooke,2765,2070,10403,9863,3616,183,0.66
2018-05-01,Northern,Nebbi,Rice,2219,2063,8271,12515,4113,143,0.65
2018-05-01,Western,Kabale,Maize,3039,2044,8642,8706,6464,199,0.66
2018-05-01,Northern,Lira,Maize,2294,1764,7124,10060,5293,110,0.61
2018-05-01,Western,Fort Portal,Maize,2838,2053,8143,11009,5451,119,0.76
2018-05-01,Western,Fort Portal,Sorghum,3022,2369,8371,14290,3829,165,0.81
2018-05-01,Western,Mbarara,Sorghum,2891,1935,10800,12421,5041,225,0.64
2018-05-01,Western,Kasese,Sweet Potatoes,2519,2482,11064,13278,4425,173,0.82
2018-05-01,Western,Kabale,Sweet Potatoes,2829,2192,10365,11710,4706,113,0.69
2018-05-01,Western,Mbarara,Sweet Potatoes,3041,1969,10888,13228,3971,196,0.8
2018-05-01,Western,Kabale,Cotton,3112,2193,10204,13614,4623,118,0.73
2018-05-01,Western,Hoima,Sorghum,2563,1979,9297,13537,4492,151,0.82
2018-05-01,Western,Hoima,Cotton,3317,2138,10772,12570,5666,100,0.66
2018-05-01,Western,Kabale,Soybeans,3286,2280,9312,13777,4958,137,0.85
2018-05-01,Western,Kasese,Soybeans,2905,2111,10671,12627,5296,174,0.72
2018-05-01,Western,Fort Portal,Soybeans,3015,1935,8969,11963,5373,168,0.82
2018-05-01,Western,Fort Portal,Sunflower,2839,2210,8495,11706,4541,177,0.64
2018-05-01,Western,Mbarara,Sunflower,2664,2946,9499,13318,4949,222,0.84
2018-05-01,Western,Kabale,Sunflower,2753,2142,11031,12070,5268,112,0.74
2018-05-01,Western,Mbarara,Cotton,2728,2317,10620,12987,5034,133,0.67
2018-05-01,Western,Fort Portal,Groundnuts,2848,2532,9640,12573,4750,162,0.78
2018-05-01,Western,Kabale,Groundnuts,2678,2496,9132,11584,4560,172,0.7
2018-05-01,Western,Hoima,Groundnuts,2618,2064,9646,10817,4474,138,0.67
2018-05-01,Western,Kabale,Beans,4158,2099,7168,8726,5502,133,0.77
2018-05-01,Western,Kasese,Beans,3721,1851,8105,9666,6152,181,0.8
2018-05-01,Western,Hoima,Beans,3153,1913,7451,9460,6364,180,0.8
2018-05-01,Western,Mbarara,Coffee,4454,2700,11173,15457,5864,142,0.62
2018-05-01,Western,Fort Portal,Coffee,3587,2492,10466,11239,5104,132,0.63
2018-05-01,Western,Kasese,Coffee,4439,2770,12027,16783,6675,157,0.82
2018-05-01,Western,Mbarara,Rice,3035,2116,10074,12486,5011,186,0.83
2018-05-01,Western,Fort Portal,Rice,2705,2233,12509,11400,4562,142,0.69
2018-05-01,Western,Kasese,Rice,2601,1810,10918,12667,5326,182,0.62
2018-05-01,Western,Kasese,Cassava,2478,2017,10351,12382,5051,152,0.73
2018-05-01,Western,Fort Portal,Cassava,2704,2315,10035,13070,4290,119,0.74
2018-05-01,Western,Hoima,Cassava,2926,2546,10271,13923,4617,188,0.7
2018-05-01,Western,Hoima,Matooke,2680,2574,9387,10765,4738,175,0.77
2018-05-01,Western,Kasese,Matooke,2870,2057,10608,10966,4713,162,0.71
